Record ID;Data de criação;Data da última modificação;Data da última atividade;Data de fechamento;Etapa do negócio;Valor;Valor do contrato anual;Receita anual recorrente;Valor total do contrato;Valor previsto;Valor na moeda da empresa;Valor do negócio projetado na moeda local;Valor do negócio projetado;Motivo de fechamento perdido;Data da próxima atividade;Nome da empresa;Nome do negócio completo;Setor;ultima_etapa;Nome do negócio;Cliente;agendamento;diag;proposta;contrato;cliente
8218716681;2022-03-14T10:55:00Z;2023-07-19T15:45:00Z;2022-05-09T17:30:00Z;2022-05-09T17:32:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Timing; Maturação";NA;FREITAS VAREJO;Freitas Varejo;Varejo;Agendamento_Aceito;Freitas Varejo;Nao;NA;NA;NA;NA;NA
8195134813;2022-03-11T09:59:00Z;2023-03-09T14:36:00Z;2022-04-08T10:00:00Z;2022-05-09T15:35:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Não é ICP; Nós Declinamos";NA;HOSPITAL ERNESTO;Hospital Ernesto Dornelles;Hospital e cuidados de saúde;Agendamento_Aceito;Hospital Ernesto Dornelles;Nao;NA;NA;NA;NA;NA
8188477081;2022-03-10T17:34:00Z;2023-03-09T14:36:00Z;2022-04-05T18:53:00Z;2022-07-01T16:36:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Não é ICP; Sumiu";NA;7COMM;7COMm;Tecnologia da informação e serviços;Diagnostico;7COMm;Nao;NA;NA;NA;NA;NA
8184437058;2022-03-10T10:56:00Z;2023-07-19T15:31:00Z;2022-03-15T16:42:00Z;2022-04-20T12:18:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Maturação;NA;DAKI;Daki ;Varejo;Agendamento_Aceito;Daki ;Nao;NA;NA;NA;NA;NA
8184436663;2022-03-10T10:54:00Z;2023-07-19T15:33:00Z;2022-03-16T16:33:00Z;2022-05-31T16:00:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Maturação; Timing";NA;NBCUNIVERSAL;NBCUniversal;NA;Agendamento_Aceito;NBCUniversal;Nao;NA;NA;NA;NA;NA
8176898414;2022-03-09T13:43:00Z;2023-03-09T14:36:00Z;2022-02-09T15:00:00Z;2022-04-20T12:09:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Nós Declinamos;NA;GRUPO GR;Grupo OR II - Upsell;Segurança e investigações;Negocios_Criados;Grupo OR II - Upsell;Nao;NA;NA;NA;NA;NA
8169055888;2022-03-08T18:23:00Z;2023-07-19T14:42:00Z;2022-03-18T16:07:00Z;2022-05-17T16:42:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Nós Declinamos; Financeiro";NA;UNIDASUL;UnidaSul;NA;Agendamento_Aceito;UnidaSul;Nao;NA;NA;NA;NA;NA
8168954119;2022-03-08T17:08:00Z;2023-07-20T11:32:00Z;2023-04-15T12:29:00Z;2022-07-06T11:54:00Z;Cliente;636000,00;NA;NA;NA;636000,00;636000,00;636000,00;636000,00;NA;NA;DEEZER;Deezer;Software de computador;Cliente;Deezer;Sim;15/03/22;07/04/22;25/04/22;27/05/22;10/06/22
8165996143;2022-03-08T11:00:00Z;2023-07-20T11:14:00Z;2022-04-04T13:45:00Z;2022-05-04T14:18:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Financeiro;NA;LIBERTY SEGUROS;Liberty Seguros;Seguro;Proposta;Liberty Seguros - Affinity;Nao;NA;NA;NA;NA;NA
8126020723;2022-03-04T15:57:00Z;2023-07-20T11:53:00Z;2022-03-07T17:02:00Z;2022-05-17T16:42:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Não é ICP; Nós Declinamos; Financeiro";NA;SCANSOURCE;ScanSource;Hardware de computador;Agendamento_Aceito;ScanSource;Nao;NA;NA;NA;NA;NA
8105310560;2022-03-02T19:22:00Z;2023-07-19T15:00:00Z;2022-03-07T16:30:00Z;2022-04-07T10:07:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Não é ICP; Nós Declinamos";NA;LANGUIRU;Languiru;Alimentos e bebidas;Agendamento_Aceito;Languiru;Nao;NA;NA;NA;NA;NA
8102366235;2022-03-02T13:30:00Z;2023-03-09T14:36:00Z;2022-03-03T17:00:00Z;2022-04-20T12:14:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Não é ICP;NA;LOPES CONSULTORIA;Lopes Consultoria de Imóveis ;Imobiliária;Agendamento_Aceito;Lopes Consultoria de Imóveis ;Nao;NA;NA;NA;NA;NA
7992981272;2022-02-22T13:09:00Z;2023-03-09T14:36:00Z;2022-05-17T17:31:00Z;2022-07-19T18:00:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Desinteresse/Declinou; Sumiu";NA;REDE GRAAL;Rede Graal;Restaurantes;Agendamento_Aceito;Rede Graal;Nao;NA;NA;NA;NA;NA
7992382761;2022-02-22T11:31:00Z;2023-07-20T11:13:00Z;2022-04-12T10:08:00Z;2022-04-28T14:26:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Não é ICP; Sumiu; Nós Declinamos";NA;DONIZETE DISTRIBUIDORA;Donizete Distribuidora;Logística e cadeia de suprimento;Agendamento_Aceito;Donizete Distribuidora;Nao;NA;NA;NA;NA;NA
7941424019;2022-02-18T10:23:00Z;2023-03-09T14:37:00Z;2022-04-05T19:03:00Z;2022-03-30T14:39:00Z;Proposta Enviada (SQL);269234,28;NA;NA;NA;269234,28;269234,28;134617,14;134617,14;NA;NA;UNICAMPO;Unicampo;Agricultura;Proposta;Unicampo;Nao;NA;NA;NA;NA;NA
7874288537;2022-02-10T11:19:00Z;2023-07-20T11:53:00Z;2022-02-17T15:31:00Z;2022-04-20T12:14:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Não é ICP;NA;GRUPO BARCELOS;Grupo Barcelos;Serviços jurídicos;Agendamento_Aceito;Grupo Barcelos;Nao;NA;NA;NA;NA;NA
7857425845;2022-02-08T17:26:00Z;2023-07-19T15:05:00Z;2022-03-08T15:00:00Z;2022-05-04T14:18:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Saiu da Empresa;NA;CNH INDUSTRIAL;CNH Industrial - New Holland;NA;Agendamento_Aceito;CNH Industrial - New Holland;Nao;NA;NA;NA;NA;NA
7846319660;2022-02-07T15:52:00Z;2023-05-11T11:24:00Z;2023-05-11T11:24:00Z;2022-07-14T12:07:00Z;Cliente;717721,20;NA;NA;NA;717721,20;717721,20;717721,20;717721,20;NA;NA;CITROSUCO;Citrosuco;Produção de alimentos;Cliente;Citrosuco;Sim;07/02/22;24/03/22;14/04/22;08/06/22;14/07/22
7845344878;2022-02-07T13:51:00Z;2023-03-09T14:36:00Z;2022-02-10T14:49:00Z;2022-04-20T12:24:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Não é ICP;NA;BUONNY;Buonny;Segurança e investigações;Agendamento_Aceito;Buonny;Nao;NA;NA;NA;NA;NA
7843495456;2022-02-07T12:02:00Z;2023-07-19T15:01:00Z;2022-04-11T16:43:00Z;2022-05-17T16:20:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Desinteresse/Declinou;NA;IRB BRASIL;AB Brasil;Seguro;Diagnostico;AB Brasil;Nao;NA;NA;NA;NA;NA
7797871203;2022-02-02T14:08:00Z;2023-07-20T11:42:00Z;2022-04-13T11:43:00Z;2022-08-10T13:40:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Timing; Desinteresse/Declinou; Maturação";NA;KWS GROUP;KWS Group;Agricultura;Agendamento_Aceito;KWS Group;Nao;NA;NA;NA;NA;NA
7795634522;2022-02-02T11:27:00Z;2023-06-27T11:48:00Z;2023-01-19T11:23:00Z;NA;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Maturação; Timing";NA;PIRELLI;Pirelli;Automotivo;Diagnostico;Pirelli;Nao;NA;NA;NA;NA;NA
7789205783;2022-02-01T16:12:00Z;2023-03-09T14:36:00Z;2022-03-03T10:44:00Z;2022-03-03T10:43:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Desinteresse/Declinou;NA;ESPORTE CLUBE; Esporte Clube Pinheiros;Esportes;Agendamento_Aceito; Esporte Clube Pinheiros;Nao;NA;NA;NA;NA;NA
7751609754;2022-01-28T11:26:00Z;2023-07-20T11:30:00Z;2022-03-07T08:51:00Z;2022-04-07T10:16:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Não é ICP; Timing; Nós Declinamos";NA;IC TRANSPORTES;IC Transportes;NA;Agendamento_Aceito;IC Transportes;Nao;NA;NA;NA;NA;NA
7656709761;2022-01-21T14:15:00Z;2023-07-19T15:22:00Z;2022-02-26T14:00:00Z;2022-04-20T12:15:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Não é ICP;NA;BLU LOGISTICS;Blu Logistics Brasil;Logística e cadeia de suprimento;Agendamento_Aceito;Blu Logistics Brasil;Nao;NA;NA;NA;NA;NA
7464886900;2022-01-10T13:27:00Z;2023-07-19T15:30:00Z;2022-01-14T14:00:00Z;2022-04-20T12:28:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Maturação; Timing";NA;BROTO;Broto;NA;Diagnostico;Broto;Nao;NA;NA;NA;NA;NA
7315686716;2021-12-22T10:05:00Z;2023-05-30T17:58:00Z;2022-05-31T10:55:00Z;2022-02-14T12:31:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Sumiu;NA;BRADESCO SEGUROS;Bradesco Seguros;Seguro;Agendamentos;Bradesco Seguros;Nao;NA;NA;NA;NA;NA
7274350383;2021-12-17T11:33:00Z;2023-04-18T17:48:00Z;2022-01-12T15:49:00Z;2022-04-20T12:22:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Timing; Maturação";NA;SONEDA;Sonda;Tecnologia da informação e serviços;Agendamento_Aceito;Sonda;Nao;NA;NA;NA;NA;NA
7254907909;2021-12-15T10:14:00Z;2023-03-09T14:36:00Z;2021-12-22T11:12:00Z;NA;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Sumiu;NA;STOCCHE FORBES;Stocche Forbes Advogados;Serviços jurídicos;Agendamento_Aceito;Stocche Forbes Advogados;Nao;NA;NA;NA;NA;NA
7234053502;2021-12-13T11:46:00Z;2023-03-09T14:37:00Z;2022-01-07T16:48:00Z;2022-04-20T12:16:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Desinteresse/Declinou; Saiu da Empresa";NA;SAPORE;Sapore;Restaurantes;Agendamento_Aceito;Sapore;Nao;NA;NA;NA;NA;NA
7204413836;2021-12-09T15:08:00Z;2023-07-20T11:38:00Z;2021-12-16T13:32:00Z;NA;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Não é ICP;NA;BSI;BSI;Consultoria de gestão;Agendamento_Aceito;BSI;Nao;NA;NA;NA;NA;NA
7195219797;2021-12-08T13:14:00Z;2023-07-20T11:55:00Z;2022-04-12T16:06:00Z;2022-05-31T15:57:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Sumiu; Maturação";NA;GOMES DA;Gomes da Costa (Grupo Calvo);Alimentos e bebidas;Agendamento_Aceito;Gomes da Costa (Grupo Calvo);Nao;NA;NA;NA;NA;NA
7069468764;2021-12-02T15:44:00Z;2023-03-09T14:36:00Z;2021-12-06T12:00:00Z;NA;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Timing;NA;DELA FOODS;Arla Foods Ingredients;NA;Agendamento_Aceito;Arla Foods Ingredients;Nao;NA;NA;NA;NA;NA
7058385200;2021-12-01T17:51:00Z;2023-03-09T14:36:00Z;2021-12-09T10:40:00Z;2022-04-20T12:11:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Maturação; Timing";NA;NTT DATA;NTT DATA Corporation;Software de computador;Diagnostico;NTT DATA Corporation;Nao;NA;NA;NA;NA;NA
7059246430;2021-12-01T17:43:00Z;2023-06-21T19:48:00Z;2021-11-26T18:00:00Z;2021-12-31T17:43:00Z;Negócio perdido;808140,00;NA;NA;NA;808140,00;808140,00;0,00;0,00;"Timing; Desinteresse/Declinou";NA;BANCO NEON;Banco Next;Serviços financeiros;Negocios_Criados;Banco Next;Nao;NA;NA;NA;NA;NA
7044610073;2021-11-30T09:49:00Z;2023-07-20T11:29:00Z;2022-02-16T15:00:00Z;2022-04-20T12:10:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Maturação; Timing";NA;COPA AIRLINES;Copa Airlines;Linhas aéreas/aviação;Diagnostico;Copa Airlines;Nao;NA;NA;NA;NA;NA
6992349113;2021-11-23T11:32:00Z;2023-03-09T14:36:00Z;2022-03-10T18:02:00Z;2022-07-01T16:37:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Sumiu;NA;WEG;WEG;Fabricação elétrica/eletrônica;Diagnostico;WEG;Nao;NA;NA;NA;NA;NA
6964380599;2021-11-19T19:22:00Z;2023-07-19T14:58:00Z;2021-11-19T19:24:00Z;2021-12-01T18:19:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Desinteresse/Declinou; Timing";NA;BOM JESUS;Bom Jesus;Educação superior;Agendamento_Aceito;Bom Jesus;Nao;NA;NA;NA;NA;NA
6939016495;2021-11-16T17:20:00Z;2023-07-19T15:27:00Z;2022-05-13T09:24:00Z;2022-05-17T16:25:00Z;Negócio perdido;458150,16;NA;NA;NA;458150,16;458150,16;0,00;0,00;"Fechou com Concorrente; Financeiro";NA;ORAL SIN;Oral Sin;Saúde, bem-estar e fitness;Proposta;Oral Sin;Nao;NA;NA;NA;NA;NA
6908332884;2021-11-12T13:22:00Z;2023-07-19T14:57:00Z;2021-11-17T18:56:00Z;2022-04-20T12:16:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Não é ICP; Financeiro";NA;START QUÍMICA;Start Química;Produtos químicos;Diagnostico;Start Química;Nao;NA;NA;NA;NA;NA
6899678592;2021-11-11T15:38:00Z;2023-04-13T17:10:00Z;2021-12-10T15:09:00Z;NA;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Não é ICP;NA;KERRY;Kerry;Produção de alimentos;Agendamento_Aceito;Kerry;Nao;NA;NA;NA;NA;NA
6873735277;2021-11-08T19:14:00Z;2023-07-19T15:37:00Z;2022-11-01T15:26:00Z;NA;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Financeiro; Fechou com Concorrente";NA;URGO MEDICAL;Urgo Medical;NA;Proposta;Urgo Medical;Nao;NA;NA;NA;NA;NA
6867874965;2021-11-08T09:47:00Z;2023-07-19T14:45:00Z;2021-11-18T14:20:00Z;2022-04-20T12:16:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Maturação;NA;ROYAL DE;Royal De Heus;NA;Diagnostico;Royal De Heus;Nao;NA;NA;NA;NA;NA
6831367721;2021-11-03T12:33:00Z;2023-05-02T10:36:00Z;2023-04-26T09:43:00Z;2021-12-01T18:19:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Não é ICP; Nós Declinamos";NA;NUTANIX;Nutanix;Software de computador;Agendamento_Aceito;Nutanix;Nao;NA;NA;NA;NA;NA
8002485392;2021-11-03T11:48:00Z;2023-06-23T18:08:00Z;2023-06-23T18:08:00Z;2022-02-28T11:47:00Z;Cliente;2500000,00;NA;NA;NA;2500000,00;2500000,00;2500000,00;2500000,00;NA;NA;SYNGENTA;Syngenta - Renovação 50%;NA;Cliente;Syngenta - Renovação 50%;Sim;NA;NA;NA;NA;NA
6763861259;2021-10-27T11:20:00Z;2023-07-19T15:29:00Z;2021-11-12T11:43:00Z;2021-11-12T11:43:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Financeiro;NA;DELTA SUCROENERGIA;Delta Sucroenergia;NA;Agendamento_Aceito;Delta Sucroenergia;Nao;NA;NA;NA;NA;NA
6694150260;2021-10-19T13:08:00Z;2023-03-09T14:37:00Z;2021-10-01T16:27:00Z;2021-10-31T13:08:00Z;Negócio perdido;562721,40;NA;NA;NA;562721,40;562721,40;0,00;0,00;"Desinteresse/Declinou; Sumiu";NA;ADORAR ALIMENTOS;Aurora Alimentos;NA;Proposta;Aurora Alimentos;Nao;NA;NA;NA;NA;NA
6686799431;2021-10-18T19:36:00Z;2023-03-09T14:37:00Z;2021-10-27T19:23:00Z;2021-12-01T18:20:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Não é ICP; Timing; Saiu da Empresa";NA;CONSÓRCIO EMBRACON;Consórcio Embracon;Serviços financeiros;Agendamento_Aceito;Consórcio Embracon;Nao;NA;NA;NA;NA;NA
6633359955;2021-10-15T10:52:00Z;2023-03-09T14:36:00Z;2021-12-21T09:46:00Z;2022-04-20T12:08:00Z;Negócio perdido;179238,00;NA;NA;NA;179238,00;179238,00;0,00;0,00;Desinteresse/Declinou;NA;MYRA;Myra;Farmacêutica;Proposta;Myra;Nao;NA;NA;NA;NA;NA
6615095564;2021-10-13T19:52:00Z;2023-07-20T11:12:00Z;2021-10-18T15:00:00Z;2021-12-01T18:23:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Saiu da Empresa;NA;SOPRA;Sopra;Software de computador;Agendamento_Aceito;Sopra;Nao;NA;NA;NA;NA;NA
6560859939;2021-10-08T10:46:00Z;2023-05-30T17:58:00Z;2021-10-21T15:29:00Z;NA;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Não é ICP; Sumiu";NA;MSA SAFETY;MSA Safety;Segurança pública;Agendamento_Aceito;MSA Safety;Nao;NA;NA;NA;NA;NA
6346212167;2021-10-01T11:11:00Z;2023-07-20T11:52:00Z;2022-02-07T15:00:00Z;2022-04-20T12:10:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Maturação; Timing";NA;CONTINENTAL;Continental;Automotivo;Diagnostico;Continental;Nao;NA;NA;NA;NA;NA
6324349316;2021-09-28T20:51:00Z;2023-07-20T11:35:00Z;2021-12-01T16:00:00Z;2021-12-01T18:18:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Não é ICP;NA;SAMARCO;Samarco;Mineração e metais;Agendamento_Aceito;Samarco;Nao;NA;NA;NA;NA;NA
6316252465;2021-09-27T22:07:00Z;2023-07-20T10:28:00Z;2021-10-07T18:00:00Z;2022-04-20T12:22:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Não é ICP;NA;BRADO;Brado;NA;Agendamento_Aceito;Brado;Nao;NA;NA;NA;NA;NA
6312610066;2021-09-27T14:59:00Z;2023-07-19T15:42:00Z;2021-11-04T14:00:00Z;2021-12-01T18:18:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Desinteresse/Declinou; Timing";NA;MARCOPOLO;Marcopolo;NA;Agendamento_Aceito;Marcopolo;Nao;NA;NA;NA;NA;NA
6293527454;2021-09-24T17:28:00Z;2023-07-19T15:19:00Z;2021-09-27T10:00:00Z;2021-12-01T18:20:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Timing;NA;KINGSPAN ISOESTE;Kingspan Isoeste ;NA;Agendamento_Aceito;Kingspan Isoeste ;Nao;NA;NA;NA;NA;NA
6291157893;2021-09-24T11:36:00Z;2023-07-20T11:37:00Z;2021-11-16T14:00:00Z;2022-04-20T12:11:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Maturação;NA;VERZANI &;Verzani & Sandrini;Tecnologia da informação e serviços;Diagnostico;Verzani & Sandrini;Nao;NA;NA;NA;NA;NA
6276415809;2021-09-22T15:37:00Z;2023-07-19T14:55:00Z;2021-11-03T18:07:00Z;2021-11-10T16:50:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Financeiro; Nós Declinamos";NA;KEPLER WEBER;Kepler Weber;Agricultura;Agendamento_Aceito;Kepler Weber;Nao;NA;NA;NA;NA;NA
6218954632;2021-09-15T09:54:00Z;2023-07-20T11:24:00Z;2021-09-22T15:30:00Z;2021-09-30T16:34:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Não é ICP; Timing";NA;ENGINEERING BRASIL;Engineering Brasil;Software de computador;Agendamento_Aceito;Engineering Brasil;Nao;NA;NA;NA;NA;NA
6212368466;2021-09-14T14:15:00Z;2023-07-20T11:41:00Z;2021-09-16T14:00:00Z;2021-10-21T02:46:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Não é ICP; Financeiro";NA;MINI KALZONE;Mini Kalzone ;Restaurantes;Agendamento_Aceito;Mini Kalzone ;Nao;NA;NA;NA;NA;NA
6180906591;2021-09-10T12:03:00Z;2023-05-30T17:58:00Z;2021-09-28T15:58:00Z;NA;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Não é ICP; Financeiro";NA;JABIL;Jabil;Fabricação elétrica/eletrônica;Agendamento_Aceito;Jabil;Nao;NA;NA;NA;NA;NA
6180188332;2021-09-10T10:23:00Z;2023-07-19T15:23:00Z;2022-03-10T17:53:00Z;2022-07-01T16:36:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Sumiu;NA;ENGIE;ENGIE;NA;Agendamento_Aceito;ENGIE;Nao;NA;NA;NA;NA;NA
6165872256;2021-09-08T14:57:00Z;2023-07-20T11:41:00Z;2021-09-16T11:33:00Z;2021-09-16T11:35:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Timing;NA;INVITAE;Invitae;Biotecnologia;Agendamento_Aceito;Invitae;Nao;NA;NA;NA;NA;NA
6127033456;2021-09-02T19:14:00Z;2023-06-30T08:44:00Z;2021-10-26T15:23:00Z;2022-04-20T12:11:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Maturação;NA;DROGA RAIA;Drogaraia;Alimentos e bebidas;Diagnostico;Drogaraia;Nao;NA;NA;NA;NA;NA
6088006146;2021-09-01T16:35:00Z;2023-03-09T14:36:00Z;2021-12-30T08:00:00Z;2021-12-01T18:22:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Não é ICP; Timing";NA;AIR LIQUIDE;Air Liquide Brasil;Produtos químicos;Agendamento_Aceito;Air Liquide Brasil;Nao;NA;NA;NA;NA;NA
6087747672;2021-09-01T16:16:00Z;2023-07-04T16:51:00Z;2023-03-09T10:30:00Z;2022-04-20T12:10:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Não é ICP; Financeiro";NA;MACHADO MEYER;Machado Meyer;Serviços jurídicos;Diagnostico;Machado Meyer;Nao;NA;NA;NA;NA;NA
6087887756;2021-09-01T16:13:00Z;2023-07-20T11:32:00Z;2021-09-30T17:25:00Z;2022-02-15T15:09:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Timing;NA;BAT;BAT;Tabaco;Diagnostico;BAT;Nao;NA;NA;NA;NA;NA
6084431894;2021-09-01T08:48:00Z;2023-03-09T14:36:00Z;2021-09-16T17:06:00Z;2021-12-01T18:18:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Sumiu;NA;SPC BRASIL;SPAR Brasil;Serviços financeiros;Agendamento_Aceito;SPAR Brasil;Nao;NA;NA;NA;NA;NA
6041976395;2021-08-26T19:42:00Z;2023-03-09T14:36:00Z;2021-09-28T20:25:00Z;2021-09-28T20:25:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Sumiu;NA;SINTER FUTURA;Sinter Futura;Cosméticos;Agendamentos;Sinter Futura;Nao;NA;NA;NA;NA;NA
6030678162;2021-08-25T11:48:00Z;2023-07-19T15:11:00Z;2021-10-05T08:00:00Z;2021-12-01T18:21:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Maturação;NA;PETZ;Petz ;NA;Agendamento_Aceito;Petz ;Nao;NA;NA;NA;NA;NA
5987555472;2021-08-19T11:53:00Z;2023-07-20T11:46:00Z;2022-03-10T18:53:00Z;2022-03-11T17:07:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Sumiu;NA;SUPERA;SUPERA ;Farmacêutica;Agendamento_Aceito;SUPERA ;Nao;NA;NA;NA;NA;NA
5938792470;2021-08-16T10:34:00Z;2023-07-20T11:59:00Z;2021-10-01T08:00:00Z;2021-12-01T18:23:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;"Timing; Maturação";NA;AGROPALMA; Agropalma;Petróleo e energia;Agendamento_Aceito; Agropalma;Nao;NA;NA;NA;NA;NA
5902794385;2021-08-10T22:03:00Z;2023-06-14T15:49:00Z;2021-08-10T16:15:00Z;2021-09-10T19:19:00Z;Cliente;15488,68;NA;NA;NA;15488,68;15488,68;15488,68;15488,68;NA;NA;APSEN FARMACÊUTICA;Apsen Farmacêutica;Farmacêutica;Cliente;Apsen Farmacêutica - Quintal Dev 30%;Sim;NA;NA;NA;NA;NA
5898899895;2021-08-10T11:19:00Z;2023-03-09T14:36:00Z;2021-11-11T17:47:00Z;2022-03-11T17:07:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Não é ICP;NA;JAMES DELIVERY;James Delivery;Software de computador;Agendamento_Aceito;James Delivery;Nao;NA;NA;NA;NA;NA
5870630303;2021-08-06T15:17:00Z;2023-07-19T14:57:00Z;2022-10-06T09:05:00Z;2021-09-27T14:35:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Maturação;NA;SIM REDE;SIM Rede de Postos;Varejo;Agendamento_Aceito;SIM Rede de Postos;Nao;NA;NA;NA;NA;NA
5868404302;2021-08-06T10:58:00Z;2023-07-19T15:10:00Z;2023-05-30T15:54:00Z;2021-10-29T18:48:00Z;Negociação;127874,04;NA;NA;NA;127874,04;127874,04;89511828,00;89511828,00;Financeiro;NA;FRÍSIA;Frísia;NA;Proposta;Frísia;Nao;NA;NA;NA;NA;NA
5838111343;2021-08-03T10:01:00Z;2023-07-20T11:29:00Z;2022-04-12T16:40:00Z;2022-08-10T13:42:00Z;Negócio perdido;928021,56;NA;NA;NA;928021,56;928021,56;0,00;0,00;"Desinteresse/Declinou; Maturação; Timing";NA;NEOGRID;Neogrid;Software de computador;Proposta;Neogrid;Nao;NA;NA;NA;NA;NA
5804109126;2021-07-29T17:52:00Z;2023-03-09T14:36:00Z;2022-04-18T19:37:00Z;2022-10-26T16:17:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Sumiu;NA;COLGATE-PALMOLIVE;Colgate-Palmolive;NA;Diagnostico;Colgate-Palmolive;Nao;NA;NA;NA;NA;NA
5730054705;2021-07-20T19:09:00Z;2023-03-09T14:37:00Z;2021-11-03T18:07:00Z;2021-08-04T13:54:00Z;Negócio perdido;NA;NA;NA;NA;NA;NA;NA;NA;Timing;NA;KEPLER WEBER;Kepler Weber;NA;Agendamentos;Kepler Weber;Nao;NA;NA;NA;NA;NA
5721626449;2021-07-19T17:22:00Z;2023-07-19T15:42:00Z;2022-03-10T17:45:00Z;2022-03-11T17:00:00Z;Negócio perdido;317610,12;NA;NA;NA;317610,12;317610,12;0,00;0,00;Sumiu;NA;EUROCHEM;Eurochem - Fertilizantes Tocantins;NA;Proposta;Eurochem - Fertilizantes Tocantins;Nao;NA;NA;NA;NA;NA
