Record ID;Nome do negócio;Data de criação;Data de fechamento;Etapa do negócio;Valor_x;Valor do contrato anual_x;Receita anual recorrente;Valor total do contrato;Valor previsto;Valor na moeda da empresa;Valor do negócio projetado na moeda local;Valor do negócio projetado;Motivo de fechamento perdido_x;Negocios_Criados;Pipeline;Agendamentos;Agendamento_Aceito;Diagnostico;Proposta;Cliente;Valor_y;Valor do contrato anual_y;Motivo de fechamento perdido_y;Nome da empresa;Setor
6291157893;VERZANI &;2021-09-24 11:36;2022-04-20 12:11;Negócio perdido;;;;;;;;;Maturação;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Nao;Nao;;;Maturação;VERZANI &;Tecnologia da informação e serviços
6276415809;KEPLER WEBER;2021-09-22 15:37;2021-11-10 16:50;Negócio perdido;;;;;;;;;"Financeiro; Nós Declinamos";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;"Financeiro; Nós Declinamos";KEPLER WEBER;
6218954632;ENGINEERING BRASIL;2021-09-15 09:54;2021-09-30 16:34;Negócio perdido;;;;;;;;;"Não é ICP; Timing";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;"Não é ICP; Timing";ENGINEERING BRASIL;Software de computador
6212368466;MINI KALZONE;2021-09-14 14:15;2021-10-21 02:46;Negócio perdido;;;;;;;;;"Não é ICP; Financeiro";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;"Não é ICP; Financeiro";MINI KALZONE;Restaurantes
6180906591;JABIL;2021-09-10 12:03;;Negócio perdido;;;;;;;;;"Não é ICP; Financeiro";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;"Não é ICP; Financeiro";JABIL;Fabricação elétrica/eletrônica
6180188332;ENGIE;2021-09-10 10:23;2022-07-01 16:36;Negócio perdido;;;;;;;;;Sumiu;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Sumiu;ENGIE;
6165872256;INVITAE;2021-09-08 14:57;2021-09-16 11:35;Negócio perdido;;;;;;;;;Timing;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Timing;INVITAE;Biotecnologia
6127033456;DROGARAIA;2021-09-02 19:14;2022-04-20 12:11;Negócio perdido;;;;;;;;;Maturação;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Nao;Nao;;;Maturação;DROGA RAIA;Alimentos e bebidas
6088006146;AIR LIQUIDE;2021-09-01 16:35;2021-12-01 18:22;Negócio perdido;;;;;;;;;"Não é ICP; Timing";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;"Não é ICP; Timing";AIR LIQUIDE;Produtos químicos
6087747672;MACHADO MEYER;2021-09-01 16:16;2022-04-20 12:10;Negócio perdido;;;;;;;;;"Não é ICP; Financeiro";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Nao;Nao;;;"Não é ICP; Financeiro";MACHADO MEYER;Serviços jurídicos
6087887756;BAT;2021-09-01 16:13;2022-02-15 15:09;Negócio perdido;;;;;;;;;Timing;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Nao;Nao;;;Timing;BAT;Tabaco
6084431894;SPAR BRASIL;2021-09-01 08:48;2021-12-01 18:18;Negócio perdido;;;;;;;;;Sumiu;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Sumiu;SPC BRASIL;Serviços financeiros
6041976395;SINTER FUTURA;2021-08-26 19:42;2021-09-28 20:25;Negócio perdido;;;;;;;;;Sumiu;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;Sumiu;SINTER FUTURA;Cosméticos
6030678162;PETZ;2021-08-25 11:48;2021-12-01 18:21;Negócio perdido;;;;;;;;;Maturação;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Maturação;PETZ;
5987555472;SUPERA;2021-08-19 11:53;2022-03-11 17:07;Negócio perdido;;;;;;;;;Sumiu;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Sumiu;SUPERA;Farmacêutica
5938792470;AGROPALMA;2021-08-16 10:34;2021-12-01 18:23;Negócio perdido;;;;;;;;;"Timing; Maturação";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;"Timing; Maturação";AGROPALMA;Petróleo e energia
5902794385;APSEN FARMACÊUTICA;2021-08-10 22:03;2021-09-10 19:19;Cliente;15488.68;;;;15488.68;15488.68;15488.68;15488.68;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;15488.68;;;APSEN FARMACÊUTICA;Farmacêutica
5898899895;JAMES DELIVERY;2021-08-10 11:19;2022-03-11 17:07;Negócio perdido;;;;;;;;;Não é ICP;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Não é ICP;JAMES DELIVERY;Software de computador
5870630303;SIM REDE;2021-08-06 15:17;2021-09-27 14:35;Negócio perdido;;;;;;;;;Maturação;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Maturação;SIM REDE;
5868404302;FRÍSIA;2021-08-06 10:58;2021-10-29 18:48;Negociação;127874.04;;;;127874.04;127874.04;89511.828;89511.828;Financeiro;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;127874.04;;Financeiro;FRÍSIA;
5838111343;NEOGRID;2021-08-03 10:01;2022-08-10 13:42;Negócio perdido;928021.56;;;;928021.56;928021.56;0.0;0.0;"Desinteresse/Declinou; Maturação; Timing";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;928021.56;;"Desinteresse/Declinou; Maturação; Timing";NEOGRID;Software de computador
5804109126;COLGATE-PALMOLIVE;2021-07-29 17:52;2022-10-26 16:17;Negócio perdido;;;;;;;;;Sumiu;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Nao;Nao;;;Sumiu;COLGATE-PALMOLIVE;
5730054705;KEPLER WEBER;2021-07-20 19:09;2021-08-04 13:54;Negócio perdido;;;;;;;;;Timing;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;Timing;KEPLER WEBER;
5721626449;EUROCHEM -;2021-07-19 17:22;2022-03-11 17:00;Negócio perdido;317610.12;;;;317610.12;317610.12;0.0;0.0;Sumiu;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;317610.12;;Sumiu;EUROCHEM;
5692550038;INMETRICS;2021-07-15 14:11;2021-10-18 15:21;Cliente;144000.0;;;;144000.0;144000.0;144000.0;144000.0;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;144000.0;;;INMETRICS;Software de computador
5691537816;MERCK;2021-07-15 10:53;2022-02-15 15:09;Negócio perdido;;;;;;;;;Sumiu;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Nao;Nao;;;Sumiu;MERCK;Farmacêutica
5685480874;COFCO;2021-07-14 15:57;2021-09-30 09:10;Negócio perdido;;;;;;;;;"Desinteresse/Declinou; Não é ICP";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;"Desinteresse/Declinou; Não é ICP";COFCO;
5666050879;LA MODA;2021-07-12 10:22;2022-03-11 17:03;Negócio perdido;;;;;;;;;Saiu da Empresa;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Nao;Nao;;;Saiu da Empresa;LA MODA;Vestuário e moda
5635001694;META;2021-07-07 19:41;2021-09-30 10:17;Negócio perdido;;;;;;;;;"Não é ICP; Timing; Financeiro";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;"Não é ICP; Timing; Financeiro";META;Tecnologia da informação e serviços
5623783283;ATVOS;2021-07-06 15:15;2021-10-21 02:47;Negócio perdido;;;;;;;;;"Não é ICP; Desinteresse/Declinou";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;"Não é ICP; Desinteresse/Declinou";ATOS;
5616532641;PIRACANJUBA;2021-07-05 15:44;2021-07-23 16:02;Negócio perdido;;;;;;;;;Timing;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Timing;PIRACANJUBA;
5616367132;LUMEN TECHNOLOGIES;2021-07-05 14:46;;Negócio perdido;804696.8;;;;804696.8;804696.8;0.0;0.0;"Desinteresse/Declinou; Financeiro; Sumiu";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;804696.8;;"Desinteresse/Declinou; Financeiro; Sumiu";LUMEN TECHNOLOGIES;Tecnologia da informação e serviços
5613586184;MADESA MÓVEIS;2021-07-05 09:31;;Negócio perdido;282109.2;;;;282109.2;282109.2;0.0;0.0;"Sumiu; Saiu da Empresa";Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;282109.2;;"Sumiu; Saiu da Empresa";MADESA MÓVEIS;
5565405728;ACQIO;2021-06-29 10:52;2021-10-21 02:47;Negócio perdido;;;;;;;;;Não é ICP;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Não é ICP;ACQIO;
5557094673;DELIVERY CENTER;2021-06-28 11:12;2021-08-23 12:17;Negócio perdido;;;;;;;;;Desinteresse/Declinou;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;;;Desinteresse/Declinou;DELIVERY CENTER;
5536620117;EUROFARMA -;2021-06-25 14:07;2021-08-31 12:10;Negócio perdido;53796.6;;;;53796.6;53796.6;0.0;0.0;Fechou com Concorrente;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;53796.6;;Fechou com Concorrente;EUROFARMA;
5516116233;ADECOAGRO;2021-06-23 13:13;2021-07-02 14:17;Negócio perdido;;;;;;;;;Não é ICP;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Não é ICP;ADECOAGRO;
5514116482;SEGUROS SURA;2021-06-23 10:13;2021-12-01 18:21;Negócio perdido;;;;;;;;;Maturação;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Maturação;SEGUROS SURA;Seguro
5496370183;GUARIDA IMÓVEIS;2021-06-21 14:52;2021-09-30 10:10;Negócio perdido;;;;;;;;;"Não é ICP; Timing; Nós Declinamos";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;"Não é ICP; Timing; Nós Declinamos";GUARIDA IMÓVEIS;Imobiliária
5480327742;RANDON S.A.;2021-06-18 09:40;2021-12-01 18:23;Negócio perdido;;;;;;;;;Não é ICP;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Não é ICP;RANDON S.A.;Automotivo
5470511669;LOJAS BERLANDA;2021-06-16 18:10;2021-10-21 02:47;Negócio perdido;;;;;;;;;"Não é ICP; Nós Declinamos";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;"Não é ICP; Nós Declinamos";LOJAS BERLANDA;Eletrônicos de consumo
5442109042;INGRAM MICRO;2021-06-11 18:05;2022-03-11 17:03;Negócio perdido;;;;;;;;;Sumiu;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Nao;Nao;;;Sumiu;INGRAM MICRO;Tecnologia da informação e serviços
5440817686;JLL;2021-06-11 11:32;2021-09-30 10:00;Negócio perdido;;;;;;;;;"Nós Declinamos; Não é ICP";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;"Nós Declinamos; Não é ICP";JLL;Imobiliária
5417136532;NISSIN FOODS;2021-06-07 09:40;2021-08-09 11:37;Negócio perdido;128898.71;;;;128898.71;128898.71;0.0;0.0;Financeiro;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;128898.71;;Financeiro;NISSIN FOODS;Alimentos e bebidas
5382207351;UISA;2021-06-01 11:14;2021-06-08 11:51;Negócio perdido;;;;;;;;;Maturação;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Maturação;UISA;
5381991819;OTTOBOCK;2021-06-01 10:43;2021-09-22 14:02;Negócio perdido;251055.6;;;;251055.6;251055.6;0.0;0.0;"Financeiro; Desinteresse/Declinou";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;251055.6;;"Financeiro; Desinteresse/Declinou";OTTOBOCK;Farmacêutica
5359330094;EUROFARMA -;2021-05-27 15:34;2022-03-11 17:03;Negócio perdido;296439.72;;;;296439.72;296439.72;0.0;0.0;Timing;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;296439.72;;Timing;EUROFARMA;
5358144081;ALTERDATA SOFTWARE;2021-05-27 11:40;2022-03-16 16:39;Negócio perdido;194676.0;;;;194676.0;194676.0;0.0;0.0;"Financeiro; Timing";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;194676.0;;"Financeiro; Timing";ALTERDATA SOFTWARE;Software de computador
5357537637;YARA BRASIL;2021-05-27 08:43;2021-06-01 17:26;Negócio perdido;;;;;;;;;Maturação;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Maturação;YARABRASIL;Produtos químicos
5346694803;UNIVERSIDADE LA;2021-05-25 12:14;2022-02-15 15:09;Negócio perdido;;;;;;;;;Sumiu;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Sumiu;UNIVERSIDADE DE;Ensino superior
5346264983;MRS LOGISTICA;2021-05-25 11:28;2022-03-11 17:02;Negócio perdido;238082.76;;;;238082.76;238082.76;0.0;0.0;Financeiro;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;238082.76;;Financeiro;MRS LOGÍSTICA;
5301798719;SHOULDER;2021-05-19 19:48;2021-12-01 18:21;Negócio perdido;;;;;;;;;Financeiro;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Financeiro;SHOULDER;Varejo
5293157493;PANASONIC;2021-05-18 17:41;2022-02-15 15:08;Negócio perdido;1021110.12;;;;1021110.12;1021110.12;0.0;0.0;Sumiu;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;1021110.12;;Sumiu;PANASONIC;Fabricação elétrica/eletrônica
5253626756;LIBERTY SEGUROS;2021-05-13 10:46;2022-03-11 17:03;Negócio perdido;;;;;;;;;Maturação;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Nao;Nao;;;Maturação;LIBERTY SEGUROS;Seguro
5239041433;SYNGENTA -;2021-05-12 11:02;2021-06-21 14:25;Cliente;187500.0;;;;187500.0;187500.0;187500.0;187500.0;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;187500.0;;;SYNGENTA;
5220031161;LOJAS BENOIT;2021-05-10 09:17;2021-06-21 11:06;Negócio perdido;201000.0;;;;201000.0;201000.0;0.0;0.0;Maturação;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;201000.0;;Maturação;LOJAS BENOIT;
5192868276;CAT PESA;2021-05-06 16:22;2021-06-01 16:08;Negócio perdido;18404.4;;;;18404.4;18404.4;0.0;0.0;"Financeiro; Nós Declinamos";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;18404.4;;"Financeiro; Nós Declinamos";CAT PESA;Maquinário
5129855612;EUROFARMA -;2021-04-29 16:12;2021-06-18 11:17;Cliente;436085.8;;;;436085.8;436085.8;436085.8;436085.8;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;436085.8;;;EUROFARMA;
5127424545;SYNGENTA -;2021-04-29 11:51;2022-02-14 15:14;Negócio perdido;3084000.0;;;;3084000.0;3084000.0;0.0;0.0;Desinteresse/Declinou;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;3084000.0;;Desinteresse/Declinou;SYNGENTA;
5110682725;ASSURANT;2021-04-27 11:30;2022-03-11 17:01;Negócio perdido;233431.8;;;;233431.8;233431.8;0.0;0.0;Financeiro;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;233431.8;;Financeiro;ASSURANT;Seguro
5104893010;SERVENG CIVILSAN;2021-04-26 16:52;2021-06-21 18:09;Negócio perdido;;;;;;;;;Sumiu;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;Sumiu;SERVENG CIVILSAN;Construção
5043158529;COCAMAR;2021-04-19 12:36;2021-07-27 12:40;Cliente;183483.72;;;;183483.72;183483.72;183483.72;183483.72;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;183483.72;;;COCAMAR;Produção de alimentos
4985313037;SANTA HELENA;2021-04-12 14:41;2021-05-31 12:47;Negócio perdido;227936.16;;;;227936.16;227936.16;0.0;0.0;"Fechou com Concorrente; Financeiro";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;227936.16;;"Fechou com Concorrente; Financeiro";SANTA HELENA;Produção de alimentos
4960833048;DIGIO;2021-04-08 16:29;2021-06-25 14:46;Cliente;861128.21;;;;861128.21;861128.21;861128.21;861128.21;Desinteresse/Declinou;Sim;Enterprise - Macfor Dealflow;Nao;Nao;Nao;Nao;Nao;861128.21;;Desinteresse/Declinou;DIGIO;
4850918233;BANCO DAYCOVAL;2021-03-26 15:55;2021-07-15 10:50;Negócio perdido;;;;;;;;;Sumiu;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Sumiu;BANCO DAYCOVAL;Bancário
4827350932;ELETROBRAS;2021-03-25 19:06;2021-03-29 15:09;Negócio perdido;;;;;;;;;Não é ICP;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Não é ICP;PETROBRAS;Petróleo e energia
4790799739;CARTÃO DE;2021-03-23 15:58;2021-06-18 19:39;Negócio perdido;138925.43;;;;138925.43;138925.43;0.0;0.0;"Desinteresse/Declinou; Financeiro";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;138925.43;;"Desinteresse/Declinou; Financeiro";CARTÃO DE;
4791125254;MART MINAS;2021-03-23 14:55;2021-09-22 19:59;Cliente;793482.72;;;;793482.72;793482.72;793482.72;793482.72;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;793482.72;;;MART MINAS;Tecnologia da informação e serviços
4712384671;AL5 BANK;2021-03-18 15:29;2021-08-23 14:47;Negócio perdido;;;;;;;;;Maturação;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Nao;Nao;;;Maturação;AL5 BANK;Bancário
4668934210;EUROFARMA -;2021-03-15 17:45;2021-07-15 12:10;Negócio perdido;276000.0;;;;276000.0;276000.0;0.0;0.0;Nós Declinamos;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;276000.0;;Nós Declinamos;EUROFARMA;
4610928009;AMAGGI;2021-03-10 19:12;2022-02-15 15:08;Negócio perdido;384438.0;;;;384438.0;384438.0;0.0;0.0;Financeiro;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;384438.0;;Financeiro;AMAGGI;
4610570597;EUROFARMA -;2021-03-10 17:19;2021-04-08 14:52;Cliente;11000.0;;;;11000.0;11000.0;11000.0;11000.0;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;11000.0;;;EUROFARMA;
4608132510;VIVARA;2021-03-10 09:34;2021-04-19 10:08;Negócio perdido;;;;;;;;;Saiu da Empresa;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;Saiu da Empresa;VIVARA;
4531467448;AMBEV;2021-03-05 19:52;2021-04-27 11:30;Negócio perdido;;;;;;;;;Sumiu;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;Sumiu;AMBEV;Alimentos e bebidas
4269224969;STOLLER -;2021-02-21 20:04;2021-05-07 09:26;Cliente;174000.0;;;;174000.0;174000.0;174000.0;174000.0;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;174000.0;;;STOLLER DO;Agricultura
4120219333;BARRY CALLEBAUT;2021-02-09 11:52;2021-03-18 21:51;Negócio perdido;40139.28;;;;40139.28;40139.28;0.0;0.0;Financeiro;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;40139.28;;Financeiro;BARRY CALLEBAUT;Produção de alimentos
4070221690;SUPERCAMPO;2021-02-01 15:09;2022-03-11 16:59;Negócio perdido;361949.76;;;;361949.76;361949.76;0.0;0.0;Saiu da Empresa;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;361949.76;;Saiu da Empresa;SUPERCAMPO;
4014966192;EUROFARMA -;2021-01-19 22:56;2021-03-29 21:21;Cliente;7286.0;;;;7286.0;7286.0;7286.0;7286.0;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;7286.0;;;EUROFARMA;
3453054574;INTERNATIONAL COMMITTEE;2020-11-20 14:31;2021-01-12 14:41;Negócio perdido;93070.04;;;;93070.04;93070.04;0.0;0.0;Fechou com Concorrente;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;93070.04;;Fechou com Concorrente;INTERNATIONAL COMMITTEE;Organização cívica e social
3362452546;FUNDAÇÃO ESTUDAR;2020-11-10 16:08;2021-01-12 14:33;Negócio perdido;189838.68;;;;189838.68;189838.68;0.0;0.0;Não era decisor;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;189838.68;;Não era decisor;FUNDAÇÃO ESTUDAR;Gestão de organizações sem fins lucrativos
3269625040;EUROFARMA -;2020-10-29 17:27;2021-02-01 12:27;Negócio perdido;60000.0;;;;60000.0;60000.0;0.0;0.0;Fechou com Concorrente;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;60000.0;;Fechou com Concorrente;EUROFARMA;
3142655559;EMBRAMACO -;2020-10-13 12:50;2021-02-25 12:40;Negócio perdido;192268.08;;;;192268.08;192268.08;0.0;0.0;Nós Declinamos;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;192268.08;;Nós Declinamos;EMBRAMACO;Materiais de construção
3086522280;EUROFARMA -;2020-10-08 14:56;2021-01-12 14:34;Negócio perdido;20964.0;;;;20964.0;20964.0;0.0;0.0;Não era decisor;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;20964.0;;Não era decisor;EUROFARMA;
2980707361;THYSSENKRUPP SPRINGS;2020-09-23 11:44;2020-09-25 18:10;Cliente;8459.15;;;;8459.15;8459.15;8459.15;8459.15;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Sim;8459.15;;;THYSSENKRUPP SPRINGS;Mineração e metais
2459718282;UNIVERSIDADE DE;2020-07-21 14:17;2022-09-21 17:53;Negócio perdido;993341.96;;;;993341.96;993341.96;0.0;0.0;"Desinteresse/Declinou; Sumiu";Sim;Enterprise - Macfor Dealflow;Nao;Nao;Nao;Nao;Nao;993341.96;;"Desinteresse/Declinou; Sumiu";UNIVERSIDADE DE;Ensino superior
14196370523;NEGÓCIO DENTSPLY;2023-07-17 15:22;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;;;
14058826584;NEGÓCIO KÄRCHER;2023-07-11 10:36;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;;;
14046310302;NEGÓCIO MRV&CO;2023-07-10 14:59;;Agendamentos Aceitos (SAL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;;;
14044264861;NEGÓCIO BOMBRIL;2023-07-10 11:28;2023-07-10 15:01;Negócio perdido;;;;;;;;;Timing;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;Timing;;
13971262043;DALBEN;2023-07-03 00:00;;Proposta Enviada (SQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;;;
13834896405;CONDOR SUPER;2023-06-23 15:11;;Agendamentos Aceitos (SAL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;;;
13422604381;COOXUPÉ -;2023-05-23 09:14;;Agendamentos Aceitos (SAL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;;;
13128409450;BANCO CARREFOUR;2023-04-24 22:39;;Negócio perdido;;;;;;;;;"Nós Declinamos; Financeiro";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;"Nós Declinamos; Financeiro";;
12972876903;NEGÓCIO JACTO;2023-04-13 16:08;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;;;
12972551455;NEGÓCIO GRUPO;2023-04-13 14:25;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;;;
13265384065;IAS;2023-04-08 00:00;;Contrato Enviado;200000.0;;;;200000.0;200000.0;190000.0;190000.0;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;200000.0;;;;
13514421933;CITROSUCO RENOVAÇÃO;2023-02-28 00:00;;Contrato Enviado;921850.0;;;;921850.0;921850.0;875757.5;875757.5;;Sim;Enterprise - Macfor Dealflow;Nao;Nao;Nao;Nao;Nao;921850.0;;;;
12330851164;NEGÓCIO ITX;2023-02-27 14:43;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;;;
12086241635;NEGÓCIO VIBRA;2023-02-09 12:17;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Sim;Nao;Nao;Nao;;;;;
12053554105;NEGÓCIO AMAGGI;2023-02-07 16:22;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;;;
12053254730;NEGÓCIO AMAGGI;2023-02-07 16:21;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;;;
11995742584;NEGÓCIO JLL;2023-02-02 18:59;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;;;
11995618419;NEGÓCIO RANDON;2023-02-02 18:51;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;;;
11995548005;NEGÓCIO OTTOBOCK;2023-02-02 18:46;;Agendamentos (MQL);;;;;;;;;;Sim;Enterprise - Macfor Dealflow;Sim;Nao;Nao;Nao;Nao;;;;;
11961457848;IMPLY RENTAL;2023-02-01 09:02;2023-02-28 09:01;Negócio perdido;;;;;;;;;"Timing; Nós Declinamos";Sim;Enterprise - Macfor Dealflow;Sim;Sim;Sim;Sim;Nao;;;"Timing; Nós Declinamos";;
13515773783;MRS;2023-01-30 00:00;;Negociação;275000.0;;;;275000.0;275000.0;192500.0;192500.0;;Sim;Enterprise - Macfor Dealflow;Nao;Nao;Nao;Nao;Nao;275000.0;;;;
